source_row,employee_name,client_name,client_id,province_raw,province_normalized
1017,คุณจักรพันธ์,ศรีธานี,ศ008,นครราชสีมา,นครราชสีมา
1018,คุณพิชัย,ถุงเงิน พาณิชย์(เลย) /ถ005,ถ005,เลย,เลย
1019,คุณอรญา,จิราภาส พงษ์สัมฤทธิ์ผล,จ068,กทม.,กรุงเทพมหานคร
1020,คุณอรญา,นำชัย(นนทบุรี) /น054,น054,นนทบุรี,นนทบุรี
1021,คุณพิชัย,เชียงใหม่มณชัยพาณิชย์,ช029,เชียงใหม่,เชียงใหม่
1022,คุณกิตติพงษ์,สุรินทร์ฮาร์ดแวร์,ส049,นครสวรรค์,นครสวรรค์
1023,คุณพิชัย,เกษตรมีสุข69(เชียงใหม่) /อ1072,อ1072,เชียงใหม่,เชียงใหม่
1024,คุณจักรพันธ์,ไพศาลเกษตรเคมี จำกัด,พ072,อุบลราชธานี,อุบลราชธานี
1025,คุณพิชัย,เพิ่มพูนการค้าวรนคร,พ119,น่าน,น่าน
1026,คุณจักรพันธ์,บัลลังก์ ทูลล์,บ077,อุดรธานี,อุดรธานี
1027,คุณพิชัย,เอ็ม อาร์ เอช เทรดดิ้ง จำกัด,อ202,เชียงใหม่,เชียงใหม่
1028,คุณวิรุฬห์,เกษตรภัณฑ์,ก005,สงขลา,สงขลา
1029,คุณอรญา,ศราวุธ ทาเหล็ก,ศ022,พิจิตร,พิจิตร
1030,คุณพิชัย,เกษตรยนต์,ก0842,น่าน,น่าน
1031,คุณวิรุฬห์,แซท เนเจอร์ จำกัด(นครปฐม) /ท1123,ท1124,นครปฐม,นครปฐม
1032,คุณวิรุฬห์,ไทยเจริญโลหะภัณฑ์,ท018,กาญจนบุรี,กาญจนบุรี
1033,คุณอรญา,โฟลเทคซีดส์ จำกัด,ฟ003,ลำปาง,ลำปาง
1034,คุณกิตติพงษ์,จินอาโอสถ,จ062,เพชรบูรณ์,เพชรบูรณ์
1035,คุณอรญา,เมเจอร์ฟาร์ คอร์ปอเรชั่น จำกัด,ม055,กทม.,กรุงเทพมหานคร
1036,คุณจักรพันธ์,เคพี การเกษตร29,ค009,ศรีสะเกษ,ศรีสะเกษ
1037,คุณจักรพันธ์,ตี๋การเกษตร,ต005,มุกดาหาร,มุกดาหาร
1038,คุณพิชัย,ภูคาคชรัตน์,ภ013,น่าน,น่าน
1039,คุณกิตติพงษ์,สมบัติโอสถการเกษตร จำกัด,ส051,สระแก้ว,สระแก้ว
1040,คุณวิรุฬห์,บ้านใหม่ค้าวัสดุก่อสร้าง,บ067,เพชรบุรี,เพชรบุรี
1041,คุณพิชัย,แพร่เกษตรพัฒนา,พ011,แพร่,แพร่
1042,คุณกิตติพงษ์,ร่มไทรฮาร์ดแวร์(ปราจีนบุรี) /ร073,ร073,ปราจีนบุรี,ปราจีนบุรี
1043,คุณจักรพันธ์,น.เกษตร ครบุรี,น012,นครราชสีมา,นครราชสีมา
1044,คุณอรญา,เกษตรภัณฑ์,ก047,สุพรรณบุรี,สุพรรณบุรี
1045,คุณวิรุฬห์,ไทยเจริญสุกร จำกัด สาขา00001(นครสวรรค์) /ท1124,ท1124,นครสวรรค์,นครสวรรค์
1046,คุณอรญา,พิษณุ ซัพพลาย(นนทบุรี) /พ146,พ146,นนทบุรี,นนทบุรี
1047,คุณวิรุฬห์,บันไทยการเกษตร,บ080,กระบี่,กระบี่
1048,คุณวิรุฬห์,กินใจ จำกัด,ก083,สมุทรสาคร,สมุทรสาคร
1049,คุณจักรพันธ์,ออลการเกษตร,ท1012,อุบลราชธานี,อุบลราชธานี
1050,คุณพิชัย,ธนาสันต์ โฆษิตประเสริฐ,ธ047,พิษณุโลก,พิษณุโลก
1051,คุณอรญา,รุ่งเรืองเสาเข็ม(นาย พิศาล เล้าอรุณ),ร034,นนทบุรี,นนทบุรี
1052,คุณกิตติพงษ์,ทรัพย์รุ่งเรืองวัสดุภัณฑ์,ท123,สระบุรี,สระบุรี
1053,คุณจักรพันธ์,ฤทธิ สตีล(หนองคาย) /ฤ002,ฤ002,หนองคาย,หนองคาย
1054,คุณวิรุฬห์,เอกพรรณการเกษตร 2019 จำกัด,อ1052,กาญจนบุรี,กาญจนบุรี
1055,คุณอรญา,คิงส์ริช เอ็นจิเนียริ่ง จำกัด(กรุงเทพมหานคร) /ค0322,ค0322,กทม.,กรุงเทพมหานคร
1056,บริษัท,กุลชไม ปัญญา(กรุงเทพมหานคร) /ก144,ก144,กทม.,กรุงเทพมหานคร
1057,บริษัท,พระมหาวิชัย(เลย) /พ187,พ187,เลย,เลย
1058,คุณจักรพันธ์,พิชามญชุ์ บัวเจริญ,พ116,ปทุมธานี,ปทุมธานี
1059,คุณอรญา,สุธาทิพย์ คำโสกเชือก,ส188,ปทุมธานี,ปทุมธานี
1060,คุณพิชัย,วีระพันธุ์ไม้,ว014,เชียงราย,เชียงราย
1061,คุณกิตติพงษ์,ภูตะวันวัสดุก่อสร้าง(สนง.ใหญ่),ภ011,สระบุรี,สระบุรี
1062,คุณพิชัย,พรพรรณค้าวัสดุ,พ139,เชียงใหม่,เชียงใหม่
1063,คุณพิชัย,พิษณุโลกระบบน้ำเกษตร(2019)จำกัด,พ110,พิษณุโลก,พิษณุโลก
1064,คุณอรญา,เค.เจ.ที เทรดดิ้ง จำกัด,ค0182,นนทบุรี,นนทบุรี
1065,คุณอรญา,ฟาร์มก่อสุข จำกัด,ธ0253,พิษณุโลก,พิษณุโลก
1066,คุณอรญา,วิคตอรี่ สตีล อิมปอร์ต เอ็กซ์ปอร์ต จำกัด,ว036,กทม.,กรุงเทพมหานคร
1067,บริษัท,เงินสด,ง001,นนทบุรี,นนทบุรี
1068,คุณวิรุฬห์,เบย์คลังเกษตร,บ073,สตูล,สตูล
1069,คุณวิรุฬห์,ป.เกษตรภัณฑ์ (ชุมพร),ป014,ชุมพร,ชุมพร
1070,คุณอรญา,ธนะสาร เทรดดิ้ง(2015) จำกัด,บ0452,กทม.,กรุงเทพมหานคร
1071,บริษัท,เรณู สารการ(อ่างทอง) /ร074,ร074,อ่างทอง,อ่างทอง
1072,คุณกิตติพงษ์,เจี่ยเทียมเส็งการเกษตร,จ005,สระแก้ว,สระแก้ว
1073,คุณจักรพันธ์,ต.เจริญก่อสร้าง(นครราชสีมา) /ต049,ต049,นครราชสีมา,นครราชสีมา
1074,คุณอรญา,เกียรติทวีค้าไม้ จำกัด,ก078,กทม.,กรุงเทพมหานคร
1075,คุณอรญา,ตั้งธนไพศาล จำกัด,ต021,กทม.,กรุงเทพมหานคร
1076,คุณอรญา,ไวท์ปาร์ตี้ เทรดดิ้ง จำกัด,ว0372,นนทบุรี,นนทบุรี
1077,บริษัท,ณัฐดนัย วิชัยดิษฐ,ณ014,สุราษฎร์ธานี,สุราษฎร์ธานี
1078,บริษัท,ออฟ มาย เบค จำกัด,อ199,นนทบุรี,นนทบุรี
1079,คุณกิตติพงษ์,กู๊ดมอร์นิ่ง อะกริคัลเจอร์ แอนด์ ทูลส์ จำกัด(สนงญ),ก087,ลพบุรี,ลพบุรี
1080,คุณจักรพันธ์,พันธ์ทวี คอร์ปอเรชั่น,พ034,ขอนแก่น,ขอนแก่น
1081,คุณวิรุฬห์,เจ.เค.ซัพพลาย แอนด์ แมชชีนเนอรี่ จำกัด,จ0412,สมุทรสาคร,สมุทรสาคร
1082,คุณวิรุฬห์,บางกุ้งเกษตรภัณฑ์(2548),บ016,สุราษฎร์ธานี,สุราษฎร์ธานี
1083,คุณอรญา,คิว โอ ยู เทรดดิ้ง จำกัด,ค048,สมุทรปราการ,สมุทรปราการ
1084,คุณอรญา,ยูเนี่ยน พรีซิชั่น เอ็นจิเนียริ่ง จำกัด,ย002,สมุทรปราการ,สมุทรปราการ
1085,คุณอรญา,เวิลด์ เบสท์ เอนจิเนียริ่ง จำกัด,ว028,กทม.,กรุงเทพมหานคร
1086,คุณฐาปนี,สนธยา น่วมใย,ส154,อยุธยา,พระนครศรีอยุธยา
1087,บริษัท,พัชดา สวัสดิ์ธนาคูณ,พ085,กทม.,กรุงเทพมหานคร
1088,คุณพิชัย,พิสิษฐ์ภัณฑ์เชียงราย จำกัด,พ022,เชียงราย,เชียงราย
1089,คุณอรญา,เอ็นซี เซอร์วิสแอนด์เซลส์ จำกัด,อ198,ปทุมธานี,ปทุมธานี
1090,บริษัท,มณฑา เบทเทอร์เมนท์ จำกัด,ม0511,นนทบุรี,นนทบุรี
1091,คุณพิชัย,เกษตรยนต์,ก084,น่าน,น่าน
1092,คุณพิชัย,ทุ่งน้าวการเกษตร,ท081,แพร่,แพร่
1093,คุณอรญา,เทคอิท จำกัด(บิวเดอร์),ท062,กทม.,กรุงเทพมหานคร
1094,คุณอรญา,สุริยา ไชยชนะ,ส204,นนทบุรี,นนทบุรี
1095,คุณจักรพันธ์,ธนาพันธุ์(นครพนม),ธ002,นครพนม,นครพนม
1096,คุณพิชัย,กำแพงเพชรง่วนฮงหลี,ก015,กำแพงเพชร,กำแพงเพชร
1097,คุณพิชัย,ทิพย์เกษตร 168,ท124,แพร่,แพร่
1098,คุณวิรุฬห์,สหพานิชจันดี,ส055,นครศรีธรรมราช,นครศรีธรรมราช
1099,คุณวิรุฬห์,สายบุรีฟาร์ม,ส141,ปัตตานี,ปัตตานี
1100,คุณอรญา,เจ๊ต้อย อุปกรณ์การเกษตร(นนทบุรี) /จ092,จ092,นนทบุรี,นนทบุรี
1101,คุณพิชัย,บ้านสวนครูเก่ง,บ063,น่าน,น่าน
1102,คุณอรญา,ศราวุธ ทาเหล็ก,ศ022,พิจิตร,พิจิตร
1103,บริษัท,ธนาคูณพร็อพเพอร์ตี้ จำกัด,ธ042,นนทบุรี,นนทบุรี
1104,คุณพิชัย,เรืองพรวัสดุ,ร049,เลย,เลย
1105,บริษัท,ธนาคูณกรุงเทพ (2001) จำกัด,ธ003,กทม.,กรุงเทพมหานคร
1106,บริษัท,รจนา เฮ้าส์ซิ่ง จำกัด,ร054,กทม.,กรุงเทพมหานคร
1107,คุณพิชัย,โจ้ การค้า,จ088,เชียงใหม่,เชียงใหม่
1108,คุณอรญา,ดี ไอ โอ กรีนคลีนนิ่ง,ด0081,นนทบุรี,นนทบุรี
1109,คุณกิตติพงษ์,ดี แอนด์ ดี สิริ,ส0653,นครสวรรค์,นครสวรรค์
1110,คุณวิรุฬห์,สหภัณฑ์,ส067,กระบี่,กระบี่
1111,คุณอรญา,ไฮโฮมเวิลด์ จำกัด,ฮ015,กทม.,กรุงเทพมหานคร
1112,คุณกิตติพงษ์,วันดี,ว034,เพชรบูรณ์,เพชรบูรณ์
1113,คุณกิตติพงษ์,ภรณ์ทิพย์ จรุงจรรยาพงศ์,ภ028,ชลบุรี,ชลบุรี
1114,คุณวิรุฬห์,สุขสรรค์ ไชยโชค(โชคพิทักษ์),ช0211,อุดรธานี,อุดรธานี
1115,คุณอรญา,คิววัสดุ จำกัด,ค054,นนทบุรี,นนทบุรี
1116,คุณอรญา,ภัทรชัย เอี่ยมรัตนเมธีกุล,ภ012,กทม.,กรุงเทพมหานคร
1117,คุณอรญา,วี เอ็น โปรดักส์,ว069,นนทบุรี,นนทบุรี
1118,คุณกิตติพงษ์,เม้งเจริญ,ม041,สระบุรี,สระบุรี
1119,คุณวิรุฬห์,ดีไอที โฮมโปรดักส์ จำกัด,ด038,สมุทรสาคร,สมุทรสาคร
1120,คุณกิตติพงษ์,บีเอ็ม แอนด์ เบนซ์ ค้าวัสดุ,บ069,อยุธยา,พระนครศรีอยุธยา
1121,คุณจักรพันธ์,เคพี การเกษตร29,ค009,ศรีสะเกษ,ศรีสะเกษ
1122,บริษัท,ดวงตะวัน พิมพ์ดี,ด019,นนทบุรี,นนทบุรี
1123,คุณวิรุฬห์,ปลูกทรัพย์พันธุ์ไม้(ชุมพร) /ป068,ป068,ชุมพร,ชุมพร
1124,คุณวิรุฬห์,ส.พาณิชย์ ทุ่งยาว,ส201,ตรัง,ตรัง
1125,คุณวิรุฬห์,ปกรณ์การเกษตร,ป052,นครศรีฯ,นครศรีธรรมราช
1126,คุณวิรุฬห์,เรี่ยวรุ่งโรจน์,ร036,นครศรีฯ,นครศรีธรรมราช
1127,คุณวิรุฬห์,ส.การช่าง,ส053,นครศรีฯ,นครศรีธรรมราช
1128,คุณวิรุฬห์,เอ็ม.โฟร์.การเกษตร,อ111,นครศรีฯ,นครศรีธรรมราช
1129,คุณกิตติพงษ์,โคกสูงพัฒนา จำกัด,ค0401,สระแก้ว,สระแก้ว
1130,คุณจักรพันธ์,มาสเตอร์เวิร์ค ไดเรคท์,ม062,นครราชสีมา,นครราชสีมา
1131,คุณพิชัย,มีโชคการเกษตร,ม068,กำแพงเพชร,กำแพงเพชร
1132,คุณพิชัย,สุเกียว (สำนักงานใหญ่),ส096,น่าน,น่าน
1133,คุณวิรุฬห์,เฟื่องศักดิ์วัฒน์,ฟ004,นครศรีธรรมราช,นครศรีธรรมราช
1134,คุณอรญา,ไทโยแปซิฟิก จำกัด,ท1061,กทม.,กรุงเทพมหานคร
1135,คุณจักรพันธ์,มารุ่งเรือง,ม012,สุรินทร์,สุรินทร์
1136,คุณวิรุฬห์,บ้านเกษตร(ประจวบคีรีขันธ์) /ผ0022,ผ0022,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
1137,บริษัท,เก็บทรัพย์ จำกัด,ก140,นนทบุรี,นนทบุรี
1138,บริษัท,เงินสด,ง001,นนทบุรี,นนทบุรี
1139,คุณวิรุฬห์,แดงเคมีเกษตร(เพชรบุรี) /ด0042,ด0042,เพชรบุรี,เพชรบุรี
1140,คุณวิรุฬห์,บันไทยการเกษตร,บ080,กระบี่,กระบี่
1141,คุณวิรุฬห์,ศิริชัยเกษตรภัณฑ์,ศ015,นครศรีฯ,นครศรีธรรมราช
1142,คุณวิรุฬห์,สหไพบูลย์,ส074,นครศรีฯ,นครศรีธรรมราช
1143,คุณอรญา,หงษ์ทองแตงโม จำกัด(ปทุมธานี) /ก1162,ก1162,ปทุมธานี,ปทุมธานี
1144,คุณกิตติพงษ์,เจ้าสัวเกษตร จำกัด,ย0121,สระบุรี,สระบุรี
1145,คุณจักรพันธ์,วุฒิภัณฑ์การเกษตร,ว010,มุกดาหาร,มุกดาหาร
1146,คุณวิรุฬห์,คุ้นการเกษตร,ค055,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
1147,คุณจักรพันธ์,วิเชียรการเกษตร,ว002,หนองคาย,หนองคาย
1148,คุณพิชัย,เน้งการเกษตร2(แพร่) /น055,น055,แพร่,แพร่
1149,คุณอรญา,เจริญซีเมนต์ จำกัด,จ069,นนทบุรี,นนทบุรี
1150,คุณกิตติพงษ์,มงคลชัย,ม065,ปราจีนบุรี,ปราจีนบุรี
1151,คุณจักรพันธ์,พัฒนาการช่าง(บขส),พ008,สกลนคร,สกลนคร
1152,คุณวิรุฬห์,เจริญพักตร์ วิศวกรรม จำกัด,จ081,สมุทรสาคร,สมุทรสาคร
1153,คุณพิชัย,ระคุ แอนด์ โกรว์ สตูดิโอ จำกัด(ชลบุรี) /จ0033,จ0033,ชลบุรี,ชลบุรี
1154,คุณพิชัย,พันธุ์เจริญ,พ007,ลำปาง,ลำปาง
1155,คุณพิชัย,เสรีภู่พิสิฐ,ส069,เชียงใหม่,เชียงใหม่
1156,คุณวิรุฬห์,ไพรินทร์การเกษตร,อ1051,กาญจนบุรี,กาญจนบุรี
1157,คุณอรญา,วี อาร์ วอเตอร์ ซีสเต็มส์ จำกัด,ว017,สมุทรปราการ,สมุทรปราการ
1158,คุณกิตติพงษ์,ครูว์ ดีบิวด์ จำกัด,ค043,กทม.,กรุงเทพมหานคร
1159,คุณวิรุฬห์,เอสเคทีเอ็น คอนสตรัคชั่น(อันดามัน)จำกัด(ภูเก็ต) /อ204,อ204,ภูเก็ต,ภูเก็ต
1160,คุณกิตติพงษ์,นิเวศการเกษตร(วังหว้า),น0082,ระยอง,ระยอง
1161,คุณพิชัย,แกลสซี่แลนด์ จำกัด,ก112,เชียงใหม่,เชียงใหม่
1162,คุณวิรุฬห์,มหาโชค มหาชัย อินเตอร์เทรด จำกัด(สมุทรสาคร) /ม070,ม070,สมุทรสาคร,สมุทรสาคร
1163,คุณวิรุฬห์,แสงทิพย์การค้า 888 จำกัด(สมุทรสาคร) /ก1142,ก1142,สมุทรสาคร,สมุทรสาคร
1164,คุณพิชัย,ทวีศักดิ์การเกษตร,อ0861,เชียงใหม่,เชียงใหม่
1165,คุณวิรุฬห์,เซเว่นซี ค้าส่ง จำกัด สาขาที่ 00002,ซ0073,พังงา,พังงา
1166,คุณวิรุฬห์,สินเสถียรอะไหล่,ส133,ระนอง,ระนอง
1167,คุณวิรุฬห์,โอเคซัพพลาย หาดใหญ่ จำกัด(สนญ.),อ0952,สุราษฎร์ธานี,สุราษฎร์ธานี
1168,คุณอรญา,กรีน ซีดส์ จำกัด,อ0523,สกลนคร,สกลนคร
1169,คุณอรญา,วิคตอรี่ สตีล อิมปอร์ต เอ็กซ์ปอร์ต จำกัด(สมุทรสาคร) /ว0362,ว0362,สมุทรสาคร,สมุทรสาคร
1170,คุณพิชัย,ธัญมนการเกษตร,ธ040,เชียงราย,เชียงราย
1171,คุณอรญา,วิภาวี จามมาลา(กรุงเทพมหานคร) /ว082,ว082,กทม.,กรุงเทพมหานคร
1172,คุณอรญา,เอกพร โตสวน,อ192,นนทบุรี,นนทบุรี
1173,บริษัท,สหเซวา จำกัด,ส174,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
1174,บริษัท,ภรณ์ทิพย์ ทองผิว,ภ027,นนทบุรี,นนทบุรี
1175,คุณวิรุฬห์,ซีเอส พลัส กรุ๊ปส์ จำกัด(สมุทรสาคร) /ซ025,ซ025,สมุทรสาคร,สมุทรสาคร
1176,คุณอรญา,วิคตอรี่ สตีล อิมปอร์ต เอ็กซ์ปอร์ต จำกัด(สมุทรสาคร) /ว0362,ว0362,สมุทรสาคร,สมุทรสาคร
1177,คุณพิชัย,สวนอิ่มผล(ร้านเอฟ 242,ส056,เชียงใหม่,เชียงใหม่
1178,คุณพิชัย,ปังแป๊ะเฮง,ป061,น่าน,น่าน
1179,คุณพิชัย,รุ่งเรืองยางพารา 888(พิษณุโลก) /ร075,ร075,พิษณุโลก,พิษณุโลก
1180,คุณวิรุฬห์,เกาะรุ้งเกษตรภัณฑ์,ก092,นครศรีฯ,นครศรีธรรมราช
1181,คุณวิรุฬห์,เฟื่องศักดิ์วัฒน์,ฟ004,นครศรีฯ,นครศรีธรรมราช
1182,คุณวิรุฬห์,เสือการเกษตร,ส192,นครศรีฯ,นครศรีธรรมราช
1183,คุณจักรพันธ์,วิชาญเภสัช,ว077,บุรีรัมย์,บุรีรัมย์
1184,คุณวิรุฬห์,ศรายุทธเครื่องตัดหญ้า,ศ037,นครศรีฯ,นครศรีธรรมราช
1185,บริษัท,แสงไทยผลิตยาง จำกัด,ส143,สมุทรปราการ,สมุทรปราการ
1186,คุณกิตติพงษ์,รวมเกษตร,ร010,นครสวรรค์,นครสวรรค์
1187,คุณพิชัย,เจริญพานิช กรุ๊ป จำกัด,จ0382,สุโขทัย,สุโขทัย
1188,คุณกิตติพงษ์,ช.พูนกิจชลบุรี จำกัด(สนง.ใหญ่)-ชลบุรี /ช0103,ช0103,ชลบุรี,ชลบุรี
